,Drehzahl,Druchmesser oben,Druchmesser unten
346,3.0,8721.0,6478.75
347,3.0277777777777777,8721.0,6478.75
348,3.083333333333333,8723.0,6478.75
349,3.0,8723.0,6480.0
350,3.0277777777777777,8722.0,6481.25
351,3.083333333333333,8723.0,6483.75
352,3.0555555555555554,8724.0,6486.25
353,3.0277777777777777,8724.0,6487.5
354,3.0555555555555554,8723.0,6488.75
355,3.0555555555555554,8721.0,6488.75
356,3.0,8720.0,6488.75
357,3.083333333333333,8719.0,6488.75
358,3.0555555555555554,8718.0,6487.5
359,3.0,8719.0,6487.5
360,3.083333333333333,8720.0,6488.75
361,3.1111111111111107,8719.0,6490.0
362,3.0277777777777777,8718.0,6491.25
363,3.0555555555555554,8716.0,6491.25
364,3.1111111111111107,8718.0,6491.25
365,3.083333333333333,8719.0,6491.25
366,3.1111111111111107,8718.0,6491.25
367,3.1111111111111107,8719.0,6491.25
368,3.138888888888889,8718.0,6490.0
369,3.083333333333333,8717.0,6488.75
370,3.1111111111111107,8718.0,6487.5
371,3.1111111111111107,8718.0,6486.25
372,3.138888888888889,8717.0,6486.25
373,3.1111111111111107,8718.0,6486.25
374,3.083333333333333,8718.0,6486.25
375,3.1111111111111107,8718.0,6487.5
376,3.138888888888889,8718.0,6488.75
377,3.1666666666666665,8719.0,6491.25
378,3.138888888888889,8719.0,6492.5
379,3.138888888888889,8718.0,6492.5
380,3.1111111111111107,8718.0,6493.75
381,3.1111111111111107,8719.0,6495.0
382,3.138888888888889,8720.0,6496.25
383,3.083333333333333,8721.0,6497.5
384,3.1111111111111107,8723.0,6497.5
385,3.083333333333333,8722.0,6497.5
386,3.1111111111111107,8719.0,6497.5
387,3.138888888888889,8720.0,6497.5
388,3.083333333333333,8721.0,6496.25
389,3.083333333333333,8721.0,6496.25
390,3.0555555555555554,8721.0,6495.0
391,3.1666666666666665,8722.0,6495.0
392,3.0555555555555554,8721.0,6495.0
393,3.1111111111111107,8719.0,6493.75
394,3.138888888888889,8716.0,6492.5
395,3.1111111111111107,8715.0,6492.5
396,3.083333333333333,8715.0,6492.5
397,3.138888888888889,8716.0,6491.25
398,3.083333333333333,8717.0,6491.25
399,3.083333333333333,8717.0,6490.0
400,3.138888888888889,8716.0,6487.5
401,3.1111111111111107,8715.0,6486.25
402,3.1111111111111107,8714.0,6485.0
403,3.1111111111111107,8715.0,6485.0
404,3.1666666666666665,8714.0,6483.75
405,3.083333333333333,8715.0,6483.75
406,3.1111111111111107,8716.0,6486.25
407,3.1666666666666665,8716.0,6487.5
408,3.1111111111111107,8716.0,6488.75
409,3.194444444444444,8715.0,6490.0
410,3.222222222222222,8715.0,6490.0
411,3.138888888888889,8715.0,6490.0
412,3.138888888888889,8714.0,6490.0
413,3.1666666666666665,8714.0,6488.75
414,3.138888888888889,8715.0,6488.75
415,3.1111111111111107,8714.0,6486.25
416,3.1111111111111107,8714.0,6486.25
417,3.1666666666666665,8714.0,6486.25
418,4.027777777777778,8714.0,6486.25
419,3.0555555555555554,8713.0,6485.0
420,3.083333333333333,8712.0,6485.0
421,3.083333333333333,8714.0,6485.0
422,3.0555555555555554,8714.0,6485.0
423,3.138888888888889,8714.0,6485.0
424,3.1111111111111107,8715.0,6485.0
425,3.0,8716.0,6485.0
426,3.083333333333333,8715.0,6486.25
427,3.083333333333333,8715.0,6486.25
428,3.0,8715.0,6487.5
429,3.0277777777777777,8715.0,6486.25
430,3.1111111111111107,8715.0,6486.25
431,3.0277777777777777,8715.0,6486.25
432,3.0277777777777777,8715.0,6485.0
433,3.0555555555555554,8716.0,6483.75
434,3.083333333333333,8719.0,6482.5
435,3.0,8719.0,6481.25
436,3.0555555555555554,8719.0,6481.25
437,3.1111111111111107,8722.0,6478.75
438,2.972222222222222,8723.0,6476.25
439,3.083333333333333,8724.0,6473.75
440,3.0555555555555554,8724.0,6473.75
441,3.0,8725.0,6473.75
442,3.0,8726.0,6472.5
443,3.083333333333333,8725.0,6473.75
444,3.0,8723.0,6476.25
445,2.972222222222222,8723.0,6478.75
446,3.0555555555555554,8723.0,6480.0
447,3.0277777777777777,8723.0,6481.25
448,2.9166666666666665,8723.0,6482.5
449,3.0277777777777777,8725.0,6483.75
450,3.0277777777777777,8726.0,6483.75
451,2.972222222222222,8725.0,6483.75
452,2.972222222222222,8726.0,6482.5
453,3.083333333333333,8726.0,6482.5
454,3.0,8725.0,6481.25
455,3.0277777777777777,8725.0,6482.5
456,3.083333333333333,8725.0,6483.75
457,2.972222222222222,8725.0,6483.75
458,2.972222222222222,8726.0,6483.75
459,3.0277777777777777,8726.0,6483.75
460,3.0277777777777777,8726.0,6483.75
461,2.888888888888889,8726.0,6483.75
462,3.0,8727.0,6483.75
463,3.083333333333333,8728.0,6483.75
464,2.888888888888889,8729.0,6485.0
465,3.0,8730.0,6486.25
466,3.0,8733.0,6486.25
467,3.0555555555555554,8734.0,6486.25
468,3.0,8735.0,6486.25
469,3.1111111111111107,8735.0,6486.25
470,3.083333333333333,8737.0,6486.25
471,3.0555555555555554,8737.0,6486.25
472,3.0555555555555554,8736.0,6486.25
473,3.1111111111111107,8736.0,6487.5
474,3.0555555555555554,8736.0,6488.75
475,3.083333333333333,8736.0,6488.75
476,3.138888888888889,8737.0,6490.0
477,3.083333333333333,8737.0,6490.0
478,3.0277777777777777,8737.0,6491.25
479,3.083333333333333,8737.0,6491.25
480,3.0555555555555554,8737.0,6492.5
481,3.0,8735.0,6492.5
482,3.0555555555555554,8735.0,6492.5
483,3.0555555555555554,8734.0,6492.5
484,3.0277777777777777,8731.0,6493.75
485,3.0277777777777777,8730.0,6495.0
486,3.083333333333333,8731.0,6495.0
487,3.0277777777777777,8731.0,6495.0
488,3.0277777777777777,8729.0,6495.0
489,3.0555555555555554,8728.0,6496.25
490,3.0555555555555554,8726.0,6496.25
491,3.0277777777777777,8724.0,6495.0
492,3.083333333333333,8724.0,6495.0
493,3.083333333333333,8725.0,6495.0
494,3.0555555555555554,8724.0,6495.0
495,3.083333333333333,8723.0,6495.0
496,3.1111111111111107,8723.0,6497.5
497,3.0555555555555554,8723.0,6497.5
498,3.1111111111111107,8723.0,6498.75
499,3.138888888888889,8721.0,6498.75
500,3.083333333333333,8720.0,6500.0
501,3.138888888888889,8721.0,6500.0
502,3.194444444444444,8720.0,6500.0
503,3.083333333333333,8720.0,6500.0
504,3.0555555555555554,8720.0,6501.25
505,3.138888888888889,8719.0,6528.75
506,3.1111111111111107,8720.0,6565.0
507,3.1111111111111107,8720.0,6581.25
508,3.083333333333333,8719.0,6591.25
509,3.138888888888889,8720.0,6595.0
510,3.138888888888889,8721.0,6596.25
511,3.1666666666666665,8722.0,6588.75
512,3.1666666666666665,8720.0,6545.0
513,3.0555555555555554,8720.0,6521.25
514,3.083333333333333,8722.0,6510.0
515,3.138888888888889,8721.0,6503.75
516,3.083333333333333,8719.0,6501.25
517,3.1111111111111107,8716.0,6500.0
518,3.1111111111111107,8715.0,6500.0
519,3.1666666666666665,8717.0,6500.0
520,3.0277777777777777,8718.0,6501.25
521,3.083333333333333,8719.0,6502.5
522,3.1666666666666665,8720.0,6502.5
523,3.083333333333333,8721.0,6502.5
524,3.083333333333333,8723.0,6502.5
525,3.1111111111111107,8723.0,6501.25
526,3.138888888888889,8723.0,6500.0
527,3.083333333333333,8723.0,6500.0
528,3.138888888888889,8723.0,6501.25
529,3.083333333333333,8723.0,6500.0
530,3.083333333333333,8723.0,6498.75
531,3.083333333333333,8723.0,6497.5
532,3.138888888888889,8723.0,6496.25
533,3.083333333333333,8723.0,6495.0
534,3.1111111111111107,8721.0,6493.75
535,3.138888888888889,8720.0,6492.5
536,3.083333333333333,8720.0,6491.25
537,3.138888888888889,8720.0,6488.75
538,3.138888888888889,8719.0,6486.25
539,3.194444444444444,8719.0,6485.0
540,3.222222222222222,8717.0,6483.75
541,3.25,8715.0,6481.25
542,3.222222222222222,8715.0,6481.25
543,3.138888888888889,8715.0,6481.25
544,3.333333333333333,8714.0,6481.25
545,3.138888888888889,8714.0,6482.5
546,3.1111111111111107,8713.0,6483.75
547,3.138888888888889,8711.0,6485.0
548,3.138888888888889,8711.0,6486.25
549,3.083333333333333,8710.0,6488.75
550,3.083333333333333,8709.0,6488.75
551,3.1111111111111107,8710.0,6490.0
552,3.472222222222222,8710.0,6490.0
553,3.333333333333333,8710.0,6488.75
554,3.0277777777777777,8711.0,6488.75
555,3.083333333333333,8713.0,6488.75
556,3.0555555555555554,8713.0,6488.75
557,3.0555555555555554,8713.0,6488.75
558,3.083333333333333,8714.0,6488.75
559,3.083333333333333,8714.0,6487.5
560,3.0277777777777777,8715.0,6486.25
561,3.0555555555555554,8715.0,6486.25
562,3.083333333333333,8715.0,6485.0
563,3.0277777777777777,8714.0,6483.75
564,3.0555555555555554,8714.0,6483.75
565,3.083333333333333,8715.0,6483.75
566,3.0555555555555554,8715.0,6483.75
567,3.0,8715.0,6483.75
568,3.083333333333333,8714.0,6482.5
569,3.0555555555555554,8714.0,6481.25
570,3.0,8714.0,6478.75
571,3.0555555555555554,8714.0,6477.5
572,3.1111111111111107,8712.0,6476.25
573,2.944444444444444,8711.0,6476.25
574,3.0555555555555554,8713.0,6477.5
575,3.083333333333333,8713.0,6481.25
576,2.944444444444444,8711.0,6483.75
577,3.0,8710.0,6486.25
578,3.0555555555555554,8710.0,6488.75
579,3.0,8709.0,6488.75
580,2.944444444444444,8709.0,6490.0
581,3.0555555555555554,8709.0,6488.75
582,3.0,8709.0,6488.75
583,2.972222222222222,8708.0,6487.5
584,3.0277777777777777,8707.0,6486.25
585,3.0555555555555554,8706.0,6485.0
586,2.972222222222222,8705.0,6483.75
587,3.0,8706.0,6482.5
588,3.083333333333333,8707.0,6481.25
589,2.972222222222222,8707.0,6481.25
590,3.0,8708.0,6480.0
591,3.0555555555555554,8708.0,6480.0
592,2.972222222222222,8707.0,6480.0
593,2.888888888888889,8706.0,6478.75
594,2.972222222222222,8705.0,6478.75
595,3.0555555555555554,8704.0,6478.75
596,2.888888888888889,8704.0,6477.5
597,3.0555555555555554,8705.0,6478.75
598,3.0277777777777777,8706.0,6478.75
599,2.972222222222222,8706.0,6478.75
600,3.0555555555555554,8706.0,6480.0
601,3.1111111111111107,8706.0,6481.25
602,3.083333333333333,8706.0,6481.25
603,3.0555555555555554,8708.0,6481.25
604,3.1111111111111107,8709.0,6482.5
605,3.1111111111111107,8711.0,6483.75
606,3.0555555555555554,8712.0,6483.75
607,3.138888888888889,8714.0,6483.75
608,3.083333333333333,8715.0,6483.75
609,3.0277777777777777,8715.0,6485.0
610,3.083333333333333,8714.0,6486.25
611,3.0555555555555554,8714.0,6486.25
612,3.0277777777777777,8715.0,6486.25
613,3.0277777777777777,8717.0,6487.5
614,3.0277777777777777,8718.0,6487.5
615,3.083333333333333,8719.0,6486.25
616,3.0277777777777777,8720.0,6486.25
617,3.0555555555555554,8720.0,6486.25
618,3.0555555555555554,8720.0,6486.25
619,3.0,8720.0,6485.0
620,3.0555555555555554,8721.0,6483.75
621,3.083333333333333,8722.0,6482.5
622,3.0277777777777777,8722.0,6481.25
623,3.0555555555555554,8720.0,6481.25
624,3.138888888888889,8720.0,6481.25
625,3.0277777777777777,8719.0,6482.5
626,3.0555555555555554,8719.0,6483.75
627,3.1111111111111107,8719.0,6482.5
628,3.083333333333333,8719.0,6482.5
629,3.083333333333333,8720.0,6483.75
630,3.1111111111111107,8720.0,6483.75
631,3.1666666666666665,8719.0,6483.75
632,3.0555555555555554,8716.0,6485.0
633,3.0555555555555554,8717.0,6486.25
634,3.1666666666666665,8719.0,6486.25
635,3.1666666666666665,8719.0,6488.75
636,3.083333333333333,8719.0,6488.75
637,3.1111111111111107,8720.0,6488.75
638,3.083333333333333,8722.0,6488.75
639,3.083333333333333,8720.0,6490.0
640,3.138888888888889,8720.0,6490.0
641,3.1666666666666665,8721.0,6490.0
642,3.138888888888889,8722.0,6488.75
643,3.1666666666666665,8722.0,6488.75
644,3.1111111111111107,8721.0,6487.5
645,3.138888888888889,8719.0,6486.25
646,3.1111111111111107,8719.0,6486.25
647,3.138888888888889,8719.0,6486.25
648,3.083333333333333,8719.0,6486.25
649,3.083333333333333,8719.0,6485.0
650,3.138888888888889,8716.0,6485.0
651,3.1111111111111107,8715.0,6485.0
652,3.0555555555555554,8715.0,6485.0
653,3.1111111111111107,8715.0,6486.25
654,3.222222222222222,8717.0,6486.25
655,2.972222222222222,8718.0,6486.25
656,3.1111111111111107,8715.0,6485.0
657,3.138888888888889,8715.0,6483.75
658,3.083333333333333,8716.0,6483.75
659,3.083333333333333,8716.0,6483.75
660,3.1111111111111107,8716.0,6482.5
661,3.1111111111111107,8716.0,6480.0
662,3.083333333333333,8719.0,6477.5
663,3.1666666666666665,8721.0,6476.25
664,3.1111111111111107,8723.0,6477.5
665,3.083333333333333,8725.0,6478.75
666,3.1111111111111107,8725.0,6478.75
667,3.138888888888889,8725.0,6481.25
668,3.1111111111111107,8725.0,6485.0
669,3.1111111111111107,8726.0,6487.5
670,3.194444444444444,8727.0,6488.75
671,3.138888888888889,8728.0,6490.0
672,3.333333333333333,8730.0,6491.25
673,3.083333333333333,8729.0,6491.25
674,3.194444444444444,8728.0,6492.5
675,3.1111111111111107,8728.0,6492.5
676,3.138888888888889,8727.0,6492.5
677,3.1666666666666665,8726.0,6492.5
678,3.083333333333333,8726.0,6492.5
679,3.138888888888889,8726.0,6491.25
680,3.138888888888889,8725.0,6491.25
681,3.333333333333333,8724.0,6491.25
682,3.4166666666666665,8723.0,6491.25
683,3.2777777777777777,8720.0,6491.25
684,3.083333333333333,8720.0,6490.0
685,3.194444444444444,8720.0,6490.0
686,3.1111111111111107,8719.0,6491.25
687,3.1111111111111107,8718.0,6491.25
688,3.0,8714.0,6491.25
689,3.083333333333333,8714.0,6491.25
690,3.083333333333333,8714.0,6491.25
