,Drehzahl,Druchmesser oben,Druchmesser unten
2155,4.027777777777778,8485.0,6172.5
2156,4.083333333333333,8485.0,6172.5
2157,4.027777777777778,8485.0,6172.5
2158,4.055555555555555,8485.0,6172.5
2159,3.972222222222222,8485.0,6170.0
2160,4.055555555555555,8487.0,6167.5
2161,4.083333333333333,8488.0,6165.0
2162,4.027777777777778,8488.0,6162.5
2163,4.083333333333333,8489.0,6161.25
2164,4.111111111111111,8490.0,6160.0
2165,4.027777777777778,8490.0,6160.0
2166,4.083333333333333,8491.0,6158.75
2167,4.083333333333333,8492.0,6160.0
2168,4.111111111111111,8495.0,6161.25
2169,4.055555555555555,8495.0,6161.25
2170,4.111111111111111,8495.0,6162.5
2171,4.111111111111111,8497.0,6162.5
2172,4.138888888888888,8499.0,6161.25
2173,4.055555555555555,8501.0,6160.0
2174,4.083333333333333,8501.0,6157.5
2175,4.111111111111111,8502.0,6156.25
2176,4.194444444444445,8505.0,6156.25
2177,4.0,8508.0,6155.0
2178,4.083333333333333,8509.0,6156.25
2179,4.055555555555555,8508.0,6157.5
2180,4.083333333333333,8509.0,6160.0
2181,4.083333333333333,8512.0,6161.25
2182,4.083333333333333,8513.0,6163.75
2183,4.111111111111111,8514.0,6165.0
2184,4.055555555555555,8516.0,6167.5
2185,4.055555555555555,8518.0,6167.5
2186,4.194444444444445,8520.0,6167.5
2187,4.083333333333333,8520.0,6167.5
2188,4.111111111111111,8523.0,6167.5
2189,4.0,8524.0,6165.0
2190,4.055555555555555,8524.0,6163.75
2191,4.138888888888888,8524.0,6163.75
2192,4.083333333333333,8524.0,6165.0
2193,4.055555555555555,8525.0,6167.5
2194,4.055555555555555,8527.0,6171.25
2195,4.055555555555555,8528.0,6175.0
2196,4.166666666666666,8529.0,6178.75
2197,4.055555555555555,8532.0,6181.25
2198,4.138888888888888,8534.0,6182.5
2199,4.083333333333333,8534.0,6185.0
2200,4.055555555555555,8535.0,6186.25
2201,4.138888888888888,8536.0,6186.25
2202,4.027777777777778,8536.0,6187.5
2203,4.083333333333333,8537.0,6190.0
2204,4.055555555555555,8536.0,6193.75
2205,4.055555555555555,8538.0,6197.5
2206,4.055555555555555,8538.0,6201.25
2207,3.972222222222222,8538.0,6203.75
2208,4.083333333333333,8539.0,6206.25
2209,4.0,8541.0,6206.25
2210,4.027777777777778,8541.0,6206.25
2211,4.027777777777778,8542.0,6206.25
2212,4.0,8542.0,6205.0
2213,4.055555555555555,8541.0,6203.75
2214,4.0,8544.0,6203.75
2215,4.0,8546.0,6203.75
2216,4.027777777777778,8545.0,6202.5
2217,4.083333333333333,8546.0,6202.5
2218,4.138888888888888,8546.0,6203.75
2219,4.027777777777778,8546.0,6203.75
2220,4.027777777777778,8546.0,6203.75
2221,4.111111111111111,8546.0,6206.25
2222,4.055555555555555,8546.0,6208.75
2223,4.055555555555555,8546.0,6212.5
2224,4.083333333333333,8546.0,6216.25
2225,3.972222222222222,8547.0,6221.25
2226,4.083333333333333,8548.0,6225.0
2227,4.027777777777778,8548.0,6227.5
2228,4.111111111111111,8548.0,6230.0
2229,4.0,8547.0,6230.0
2230,4.027777777777778,8547.0,6231.25
2231,4.055555555555555,8548.0,6232.5
2232,4.027777777777778,8547.0,6232.5
2233,4.083333333333333,8548.0,6232.5
2234,4.0,8548.0,6235.0
2235,4.083333333333333,8548.0,6236.25
2236,3.972222222222222,8547.0,6237.5
2237,4.0,8547.0,6238.75
2238,4.055555555555555,8547.0,6238.75
2239,4.055555555555555,8548.0,6238.75
2240,4.027777777777778,8548.0,6237.5
2241,4.027777777777778,8547.0,6236.25
2242,4.0,8546.0,6235.0
2243,4.083333333333333,8547.0,6235.0
2244,4.027777777777778,8548.0,6235.0
2245,4.027777777777778,8547.0,6235.0
2246,4.027777777777778,8546.0,6235.0
2247,4.027777777777778,8546.0,6235.0
2248,4.083333333333333,8546.0,6235.0
2249,4.083333333333333,8545.0,6235.0
2250,4.111111111111111,8545.0,6235.0
2251,4.027777777777778,8544.0,6235.0
2252,4.0,8543.0,6235.0
2253,4.027777777777778,8542.0,6235.0
2254,4.0,8542.0,6235.0
2255,4.083333333333333,8542.0,6236.25
2256,4.0,8539.0,6235.0
2257,4.083333333333333,8538.0,6235.0
2258,4.027777777777778,8537.0,6232.5
2259,4.027777777777778,8537.0,6232.5
2260,4.055555555555555,8537.0,6231.25
2261,4.055555555555555,8536.0,6228.75
2262,4.083333333333333,8534.0,6227.5
2263,4.083333333333333,8532.0,6226.25
2264,4.111111111111111,8533.0,6227.5
2265,4.055555555555555,8534.0,6227.5
2266,4.083333333333333,8534.0,6228.75
2267,4.083333333333333,8532.0,6230.0
2268,4.138888888888888,8532.0,6228.75
2269,4.055555555555555,8533.0,6227.5
2270,4.083333333333333,8534.0,6226.25
2271,4.111111111111111,8533.0,6225.0
2272,4.083333333333333,8534.0,6223.75
2273,4.083333333333333,8533.0,6222.5
2274,4.166666666666666,8534.0,6222.5
2275,4.083333333333333,8533.0,6223.75
2276,4.083333333333333,8532.0,6225.0
2277,4.111111111111111,8532.0,6223.75
2278,4.083333333333333,8531.0,6222.5
2279,4.027777777777778,8532.0,6220.0
2280,4.138888888888888,8532.0,6216.25
2281,4.111111111111111,8531.0,6212.5
2282,4.083333333333333,8532.0,6208.75
2283,4.083333333333333,8533.0,6206.25
2284,4.055555555555555,8534.0,6203.75
2285,4.111111111111111,8534.0,6202.5
2286,4.083333333333333,8534.0,6201.25
2287,4.083333333333333,8534.0,6201.25
2288,4.083333333333333,8534.0,6201.25
2289,4.027777777777778,8534.0,6201.25
2290,4.138888888888888,8534.0,6201.25
2291,4.083333333333333,8534.0,6200.0
2292,4.055555555555555,8535.0,6200.0
2293,4.111111111111111,8535.0,6200.0
2294,4.027777777777778,8534.0,6200.0
2295,4.138888888888888,8535.0,6201.25
2296,4.111111111111111,8536.0,6200.0
2297,4.083333333333333,8537.0,6198.75
2298,4.166666666666666,8537.0,6198.75
2299,4.055555555555555,8537.0,6196.25
2300,4.111111111111111,8536.0,6195.0
2301,4.055555555555555,8535.0,6192.5
2302,4.055555555555555,8537.0,6192.5
2303,4.083333333333333,8538.0,6192.5
2304,4.0,8538.0,6193.75
2305,4.055555555555555,8538.0,6195.0
2306,4.027777777777778,8537.0,6196.25
2307,4.027777777777778,8536.0,6197.5
2308,4.055555555555555,8537.0,6198.75
2309,3.972222222222222,8538.0,6201.25
2310,4.055555555555555,8537.0,6201.25
2311,4.0,8537.0,6201.25
2312,4.055555555555555,8537.0,6202.5
2313,4.027777777777778,8536.0,6203.75
2314,3.972222222222222,8535.0,6203.75
2315,4.055555555555555,8535.0,6203.75
2316,4.027777777777778,8534.0,6203.75
2317,4.055555555555555,8534.0,6205.0
2318,4.027777777777778,8534.0,6205.0
2319,4.027777777777778,8535.0,6205.0
2320,4.138888888888888,8534.0,6205.0
2321,4.0,8535.0,6203.75
2323,4.055555555555555,8534.0,6206.25
2324,4.027777777777778,8535.0,6206.25
2325,4.083333333333333,8537.0,6208.75
2326,4.027777777777778,8537.0,6208.75
2327,4.083333333333333,8537.0,6208.75
2328,4.111111111111111,8537.0,6210.0
2329,4.027777777777778,8538.0,6211.25
2330,4.083333333333333,8538.0,6212.5
2331,4.0,8538.0,6213.75
2332,4.083333333333333,8538.0,6215.0
2333,4.0,8539.0,6216.25
2334,4.027777777777778,8539.0,6216.25
2335,4.055555555555555,8539.0,6216.25
2336,3.944444444444444,8539.0,6217.5
2337,4.027777777777778,8539.0,6218.75
2338,4.055555555555555,8539.0,6218.75
2339,3.972222222222222,8540.0,6220.0
2340,4.055555555555555,8538.0,6220.0
2341,4.0,8538.0,6221.25
2342,4.055555555555555,8537.0,6220.0
2343,4.055555555555555,8538.0,6218.75
2344,4.027777777777778,8538.0,6218.75
2345,4.083333333333333,8538.0,6217.5
2346,3.972222222222222,8537.0,6216.25
2347,4.027777777777778,8536.0,6213.75
2348,4.166666666666666,8536.0,6212.5
2349,4.0,8535.0,6211.25
2350,4.083333333333333,8535.0,6211.25
2351,4.0,8534.0,6212.5
2352,4.055555555555555,8535.0,6213.75
2353,3.972222222222222,8533.0,6213.75
2354,4.0,8532.0,6216.25
2355,4.055555555555555,8533.0,6217.5
2356,4.0,8533.0,6218.75
2357,4.111111111111111,8532.0,6218.75
2358,4.055555555555555,8529.0,6216.25
2359,4.055555555555555,8527.0,6216.25
2360,4.138888888888888,8525.0,6215.0
2361,3.972222222222222,8525.0,6213.75
2362,4.166666666666666,8524.0,6213.75
2363,4.055555555555555,8523.0,6213.75
2364,4.055555555555555,8522.0,6213.75
2365,4.111111111111111,8522.0,6215.0
2366,4.083333333333333,8521.0,6215.0
2367,4.083333333333333,8521.0,6215.0
2368,4.055555555555555,8522.0,6213.75
2369,4.083333333333333,8520.0,6213.75
2370,4.083333333333333,8519.0,6213.75
2371,4.055555555555555,8520.0,6213.75
2372,4.111111111111111,8518.0,6213.75
2373,4.083333333333333,8516.0,6211.25
2374,4.138888888888888,8515.0,6211.25
2375,4.138888888888888,8514.0,6210.0
2376,4.055555555555555,8513.0,6207.5
2377,4.083333333333333,8513.0,6206.25
2378,4.055555555555555,8513.0,6205.0
2379,4.055555555555555,8513.0,6203.75
2380,4.083333333333333,8512.0,6202.5
2381,4.055555555555555,8511.0,6201.25
2382,4.083333333333333,8512.0,6201.25
2383,4.083333333333333,8512.0,6202.5
2384,4.083333333333333,8512.0,6203.75
2385,4.111111111111111,8512.0,6206.25
2386,4.055555555555555,8510.0,6207.5
2387,4.083333333333333,8509.0,6210.0
2388,4.083333333333333,8509.0,6211.25
2389,4.083333333333333,8508.0,6211.25
2390,4.138888888888888,8506.0,6208.75
2391,4.027777777777778,8505.0,6208.75
2392,4.138888888888888,8506.0,6206.25
2393,4.083333333333333,8506.0,6205.0
2394,4.055555555555555,8505.0,6202.5
2395,4.166666666666666,8505.0,6198.75
2396,4.055555555555555,8502.0,6196.25
2397,4.138888888888888,8502.0,6193.75
2398,4.083333333333333,8503.0,6191.25
2399,4.027777777777778,8503.0,6190.0
2400,4.194444444444445,8502.0,6190.0
2401,3.972222222222222,8501.0,6190.0
2402,4.111111111111111,8500.0,6190.0
2403,4.0,8500.0,6190.0
2404,4.055555555555555,8501.0,6190.0
2405,4.027777777777778,8498.0,6188.75
2406,4.0,8496.0,6187.5
2407,4.083333333333333,8496.0,6187.5
2408,4.0,8496.0,6186.25
2409,4.027777777777778,8495.0,6185.0
2410,4.0,8497.0,6183.75
2411,3.944444444444444,8498.0,6182.5
2412,4.055555555555555,8497.0,6181.25
2413,4.0,8497.0,6180.0
2414,4.055555555555555,8495.0,6180.0
2415,4.027777777777778,8495.0,6180.0
2416,4.0,8495.0,6180.0
2417,4.138888888888888,8495.0,6180.0
2418,4.0,8496.0,6180.0
2419,4.083333333333333,8496.0,6180.0
2420,4.111111111111111,8496.0,6180.0
2421,4.027777777777778,8493.0,6180.0
2422,4.083333333333333,8493.0,6180.0
2423,4.027777777777778,8494.0,6180.0
2424,4.111111111111111,8493.0,6180.0
2425,4.027777777777778,8492.0,6180.0
2426,4.083333333333333,8492.0,6178.75
2427,4.083333333333333,8492.0,6177.5
2428,4.055555555555555,8492.0,6176.25
2429,4.027777777777778,8492.0,6175.0
2430,4.055555555555555,8491.0,6175.0
2431,4.0,8491.0,6175.0
2432,4.111111111111111,8491.0,6175.0
2433,3.944444444444444,8491.0,6175.0
2434,4.055555555555555,8491.0,6175.0
2435,4.0,8491.0,6175.0
2436,3.972222222222222,8491.0,6175.0
2437,4.111111111111111,8491.0,6176.25
2438,3.972222222222222,8491.0,6176.25
2439,4.027777777777778,8491.0,6177.5
2440,4.027777777777778,8491.0,6177.5
2441,4.0,8492.0,6178.75
2442,4.055555555555555,8491.0,6180.0
2443,4.0,8491.0,6180.0
2444,4.027777777777778,8493.0,6180.0
2445,4.055555555555555,8492.0,6180.0
2446,4.055555555555555,8491.0,6181.25
2447,4.027777777777778,8491.0,6182.5
2448,4.111111111111111,8492.0,6182.5
2449,4.055555555555555,8492.0,6183.75
2450,4.083333333333333,8490.0,6185.0
2451,3.972222222222222,8490.0,6185.0
2452,4.111111111111111,8490.0,6183.75
2453,4.0,8490.0,6182.5
2454,4.055555555555555,8491.0,6181.25
2455,4.055555555555555,8490.0,6180.0
2456,4.0,8490.0,6180.0
2457,4.138888888888888,8491.0,6178.75
2458,3.944444444444444,8490.0,6177.5
2459,4.138888888888888,8490.0,6177.5
2460,4.055555555555555,8490.0,6177.5
2461,4.083333333333333,8488.0,6177.5
2462,4.083333333333333,8487.0,6177.5
2463,4.055555555555555,8488.0,6178.75
2464,4.083333333333333,8490.0,6180.0
2465,4.111111111111111,8489.0,6180.0
2466,4.083333333333333,8490.0,6178.75
2467,4.083333333333333,8490.0,6177.5
2468,4.027777777777778,8489.0,6177.5
2469,4.166666666666666,8489.0,6176.25
2470,4.027777777777778,8490.0,6175.0
2471,4.083333333333333,8490.0,6172.5
2472,4.083333333333333,8490.0,6171.25
2473,4.138888888888888,8491.0,6170.0
2474,4.083333333333333,8491.0,6170.0
2475,4.055555555555555,8491.0,6168.75
2476,4.083333333333333,8492.0,6167.5
2477,4.083333333333333,8495.0,6167.5
2478,4.083333333333333,8496.0,6167.5
2479,4.111111111111111,8496.0,6166.25
2480,4.055555555555555,8496.0,6163.75
2481,4.055555555555555,8498.0,6163.75
2482,4.138888888888888,8499.0,6163.75
2483,4.111111111111111,8501.0,6163.75
2484,4.138888888888888,8500.0,6163.75
2485,4.027777777777778,8499.0,6163.75
2486,4.055555555555555,8501.0,6163.75
2487,4.138888888888888,8501.0,6163.75
2488,4.083333333333333,8499.0,6162.5
2489,4.083333333333333,8500.0,6162.5
2490,4.138888888888888,8501.0,6162.5
2491,4.055555555555555,8501.0,6163.75
2492,4.111111111111111,8501.0,6163.75
2493,4.055555555555555,8502.0,6163.75
2494,4.111111111111111,8501.0,6166.25
2495,4.111111111111111,8501.0,6167.5
2496,4.083333333333333,8501.0,6170.0
2497,4.083333333333333,8499.0,6170.0
2498,4.111111111111111,8498.0,6168.75
2499,4.111111111111111,8499.0,6168.75
2500,4.083333333333333,8496.0,6168.75
2501,4.027777777777778,8495.0,6167.5
2502,4.055555555555555,8495.0,6165.0
2503,4.0,8494.0,6163.75
2504,4.055555555555555,8493.0,6163.75
2505,4.0,8495.0,6163.75
2506,4.055555555555555,8495.0,6163.75
2507,4.027777777777778,8496.0,6163.75
2508,3.972222222222222,8497.0,6167.5
2509,4.083333333333333,8497.0,6170.0
2510,3.944444444444444,8499.0,6172.5
2511,4.0,8499.0,6173.75
2512,4.055555555555555,8501.0,6175.0
2513,4.0,8501.0,6175.0
2514,4.111111111111111,8501.0,6176.25
2515,4.027777777777778,8501.0,6175.0
2516,4.083333333333333,8502.0,6175.0
2517,4.111111111111111,8503.0,6172.5
2518,3.972222222222222,8504.0,6172.5
2519,4.111111111111111,8508.0,6171.25
2520,4.027777777777778,8510.0,6170.0
2521,4.111111111111111,8510.0,6167.5
2522,4.055555555555555,8510.0,6167.5
2523,4.027777777777778,8512.0,6167.5
2524,4.083333333333333,8513.0,6168.75
2525,4.027777777777778,8513.0,6168.75
2526,4.083333333333333,8515.0,6170.0
2527,4.055555555555555,8515.0,6172.5
2528,4.0,8514.0,6173.75
2529,4.111111111111111,8515.0,6177.5
2530,4.0,8516.0,6180.0
2531,4.083333333333333,8517.0,6183.75
2532,4.027777777777778,8518.0,6187.5
2533,4.0,8520.0,6190.0
2534,4.027777777777778,8521.0,6192.5
2535,3.944444444444444,8520.0,6196.25
2536,4.0,8520.0,6197.5
2537,4.055555555555555,8519.0,6196.25
2538,4.0,8519.0,6196.25
2539,4.055555555555555,8520.0,6196.25
2540,3.972222222222222,8520.0,6196.25
2541,4.055555555555555,8520.0,6196.25
2542,4.055555555555555,8520.0,6195.0
2543,4.0,8520.0,6193.75
2544,4.083333333333333,8519.0,6192.5
2545,4.027777777777778,8519.0,6192.5
2546,4.083333333333333,8520.0,6192.5
2547,4.111111111111111,8520.0,6192.5
2548,4.055555555555555,8521.0,6193.75
2549,4.111111111111111,8520.0,6193.75
2550,4.0,8518.0,6193.75
2551,4.055555555555555,8520.0,6196.25
2552,4.027777777777778,8519.0,6196.25
2553,4.0,8518.0,6198.75
2554,4.083333333333333,8516.0,6200.0
2555,3.972222222222222,8515.0,6202.5
2556,4.111111111111111,8516.0,6203.75
2557,4.027777777777778,8515.0,6203.75
2558,4.027777777777778,8515.0,6203.75
2559,4.111111111111111,8515.0,6205.0
2560,4.027777777777778,8516.0,6206.25
2561,4.111111111111111,8518.0,6206.25
2562,4.138888888888888,8516.0,6206.25
2563,4.0,8514.0,6206.25
2564,4.138888888888888,8515.0,6207.5
2565,4.027777777777778,8515.0,6207.5
2566,4.138888888888888,8515.0,6206.25
2567,4.055555555555555,8514.0,6203.75
2568,4.027777777777778,8514.0,6202.5
2569,4.083333333333333,8513.0,6200.0
2570,4.083333333333333,8513.0,6198.75
2571,4.111111111111111,8514.0,6198.75
2572,4.111111111111111,8513.0,6197.5
2573,4.083333333333333,8511.0,6198.75
2574,4.138888888888888,8511.0,6198.75
2575,4.027777777777778,8511.0,6201.25
2576,4.138888888888888,8510.0,6201.25
2577,4.083333333333333,8509.0,6200.0
2578,4.083333333333333,8509.0,6200.0
2579,4.111111111111111,8509.0,6198.75
2580,4.055555555555555,8509.0,6198.75
2581,4.111111111111111,8510.0,6198.75
2582,4.083333333333333,8510.0,6200.0
2583,4.138888888888888,8511.0,6201.25
2584,4.138888888888888,8512.0,6203.75
2585,4.027777777777778,8511.0,6203.75
2586,4.083333333333333,8511.0,6203.75
2587,4.111111111111111,8512.0,6202.5
2588,4.055555555555555,8511.0,6201.25
2589,4.111111111111111,8510.0,6201.25
2590,4.027777777777778,8510.0,6201.25
2591,4.111111111111111,8511.0,6198.75
2592,4.138888888888888,8510.0,6198.75
2593,4.055555555555555,8510.0,6197.5
2594,4.138888888888888,8512.0,6197.5
2595,4.083333333333333,8511.0,6196.25
2596,4.083333333333333,8510.0,6195.0
2597,4.111111111111111,8511.0,6193.75
2598,4.0,8512.0,6193.75
2599,4.166666666666666,8513.0,6193.75
2600,4.027777777777778,8512.0,6192.5
2601,4.055555555555555,8511.0,6192.5
2602,4.083333333333333,8512.0,6191.25
2603,3.972222222222222,8510.0,6191.25
2604,4.111111111111111,8510.0,6190.0
2605,3.944444444444444,8509.0,6188.75
2606,4.055555555555555,8509.0,6187.5
2607,4.027777777777778,8510.0,6186.25
2608,4.027777777777778,8510.0,6183.75
2609,4.055555555555555,8510.0,6181.25
2610,3.972222222222222,8511.0,6180.0
2611,4.055555555555555,8512.0,6178.75
2612,4.027777777777778,8512.0,6177.5
2613,4.055555555555555,8513.0,6176.25
2614,4.055555555555555,8512.0,6176.25
2615,4.027777777777778,8512.0,6175.0
2616,4.111111111111111,8513.0,6176.25
2617,4.027777777777778,8514.0,6177.5
2618,4.083333333333333,8514.0,6177.5
2619,4.055555555555555,8516.0,6178.75
2620,4.027777777777778,8518.0,6180.0
2621,4.083333333333333,8519.0,6178.75
2622,4.027777777777778,8523.0,6177.5
2623,4.055555555555555,8523.0,6175.0
2624,4.111111111111111,8523.0,6173.75
2625,4.0,8525.0,6172.5
2626,4.083333333333333,8527.0,6171.25
2627,4.027777777777778,8530.0,6170.0
2628,4.055555555555555,8531.0,6170.0
2629,4.027777777777778,8532.0,6168.75
2630,4.027777777777778,8534.0,6168.75
2631,4.055555555555555,8535.0,6168.75
2632,4.0,8534.0,6168.75
2633,4.055555555555555,8536.0,6170.0
2634,4.0,8537.0,6171.25
2635,3.972222222222222,8537.0,6172.5
2636,4.055555555555555,8539.0,6173.75
2637,3.972222222222222,8543.0,6173.75
2638,4.055555555555555,8545.0,6176.25
2639,4.055555555555555,8545.0,6177.5
2640,4.0,8546.0,6178.75
2641,4.111111111111111,8546.0,6180.0
2642,4.0,8546.0,6181.25
2643,4.111111111111111,8546.0,6183.75
2644,4.027777777777778,8547.0,6185.0
2645,4.0,8550.0,6185.0
2646,4.166666666666666,8551.0,6186.25
2647,4.055555555555555,8553.0,6187.5
2648,4.055555555555555,8556.0,6190.0
2649,4.055555555555555,8557.0,6191.25
2650,4.0,8557.0,6193.75
2651,4.027777777777778,8559.0,6196.25
2652,4.055555555555555,8560.0,6196.25
2653,4.027777777777778,8562.0,6197.5
2654,4.055555555555555,8563.0,6197.5
2655,4.0,8564.0,6197.5
2656,4.111111111111111,8566.0,6197.5
2657,4.027777777777778,8565.0,6198.75
2658,4.055555555555555,8563.0,6201.25
2659,4.083333333333333,8565.0,6203.75
2660,4.027777777777778,8567.0,6206.25
2661,4.111111111111111,8567.0,6210.0
2662,4.055555555555555,8568.0,6212.5
2663,4.055555555555555,8568.0,6216.25
2664,4.111111111111111,8568.0,6218.75
2665,4.027777777777778,8570.0,6222.5
2666,4.111111111111111,8570.0,6223.75
2667,4.083333333333333,8570.0,6225.0
2668,4.083333333333333,8570.0,6227.5
2669,4.083333333333333,8570.0,6230.0
2670,4.111111111111111,8570.0,6232.5
2671,4.111111111111111,8570.0,6233.75
2672,4.138888888888888,8570.0,6236.25
2673,4.083333333333333,8572.0,6240.0
2674,4.111111111111111,8574.0,6241.25
2675,4.083333333333333,8575.0,6242.5
2676,4.083333333333333,8575.0,6243.75
2677,4.055555555555555,8576.0,6245.0
2678,4.138888888888888,8578.0,6243.75
